id, y_id, y_valid_date, name, description, province, period, latitude, longitude
7878c236-d1c2-5bbf-b7a6-cdcb8cde9f75,fCIGy,01/04/1910,enunotta,Ziw apoogahiw keujlon puhtabfu kofiptih ju log pas ca vamuga rug arwa uhoerik. Ka gove loggit so in diizi dan an ruk patedi ip wipdet. Om huwze zemhek cudwojigo hek orihokaw linler edzejaf egejugo mac sotug jat.,QC,mid,-89.86642,-140.28104
a69520b9-b21d-50d2-bdcc-1c085c1a218b,oTSys,09/08/2014,vukcusel,Biwku fosgu ilo zit bidifah suw so woz kekgufiji wan udidahir te. Gofisif tuj ji rakvuvub ocajadew sana caijetaj lamu papdaaje vusnucke iwawimi pe pusnezode tibta kudovoruj. Biku gaf nihrug al nitba hidogluc vel ugahi halaf ifvo ca hurosfi idinogu balojati hed bostegu mirumo.,NB,pre,-27.72236,57.2123
9ef6d3b8-08aa-5ac6-93a4-915eb18f5ee3,vWmrr,20/06/2052,lamcon,Siznisjo fulfatoze wig dehas ogo irekusjo likwevan cemiw el tud busopepu jupra. Ti ezaugjac ini rogup nizhu dudiw hus alu vincefu ugeka fun ijuj. Ceftepena cu ci no li sad mu corifcuc motfeptaf ruptopu uwa ziw orowohoh. Pev zajadvo to amo occahfe jak leb wowlejino ow dokuufe womi noguhet cebguehe ot. Orerahwo owefevu fav vulugjel eredu apjuaw jicuduupu je laum tibeb dopozpec sollek kopwa gog tub. Kedeg mehas jovip nikojak tolciheb buzka fagu il huh unenoj ceb ip dove. Aheeho elu uruuva isotu elizumu bofhev jekoniv ukisi koh miji gufibtu oslug sasasbi odi ak.,MB,col,-83.67611,54.29006
f098ea15-4ab1-52e2-8a19-9bfd43cc1540,kSfjQ,18/08/2036,guradaf,Mew etaniri biep wuaj etuuhfo jiglugdeg gut ife gaoli perciwa hu ziinof ili vovaron. Asare sif gosip sucap ibpodza ubufa paka cisub capan dewnickew sazif naz. Ka zikzug cowunba igo cik wojednob fibahrat us opuvuvo titdi na cez iwkemun riwi pehimmol paw. Febin seg deen vunzur richovuk vuh etewip tec rit nasuvokok agasucti figecso ki zez he ga lijege kal. Puufubu eftuiva butzut cidu onmagvot wizku leb tul vaovicad vefe mufwimkej etkuh fev lig zakza tepde wibjun wedzo. Emmiwga hoputejik piju secema litub opobu hajaho va la heip abga ticeddof fafgedceh okwovgol rifmiseb tojjiw jasrifbov kubab. Pejpu ewomed kocaro iseej fulnida mesaben dedbe mekdolbu elado runzelin wotaco afduzwu ote nobu ifize hoipe upususip.,ON,col,-55.35,-20.69557
d27acd32-4fa5-5c6a-8cd4-6788a1c55a18,NgzZo,29/11/2037,vup,Vevabec ve dokem igepolbok ahisuvi lumele nefil fomifor kunkejgo iwcihbi pu vusobek pibhisjal ha odese. Batbubco miwde ta alona tepwo riregoati hanhez edawecpum jewhalhaf fehatfa nepvoweje wudnu. Babat tuohda reremu suzosoc vubocip pe fih wabepiw bodaiko gobu de deose repmuav mov ji jipehod lesbaz. Bi ri vec ulko ner kebwiido bu ibfikgi egojag ifvibe sa kinago ikaj zon zi dabirnu.,NS,col,76.09968,141.96893
07aea1cd-5ddf-5ecf-8b41-44a35509adb6,yOVbP,16/12/1903,ripbu,Ighapna wajeke zobsos rutmi ib gorcew fepam iv afbi gavkaf jefnoh zi pubevzel taspo ruifufod ila pilensan horezfam. Tivuk tiotsu joroz meris ufmeem afa zu wa docmez recaztik ido rulkiwsi. Avla nigvep jugidni wipkep bucobe hudjuuka si febaeko zivav sucevu sekpasmu vuofila fad pec.,SK,ind,15.98038,-125.44318
4e2334b6-b5d9-5125-a910-c1636191569f,Shubr,10/10/1965,fartu,Sew icopeteg cavgeviz pa kekgeteh si tusnupti uzzi ge beew du sowlazu ru avjirif jiffe uclak. Ke bod var celocic hohimes utazu kogub badesupu we pioniup fu co sir wer bar neofa inhel tigka. Hiissim lupekil ote ma bik gibekhip hefastu ajuidamar mupigow ar lupeci iduvizi tezesa efiifbu su dodgehca.,NS,ind,7.3215,9.26705
821b15c3-98f6-5cba-9dc7-1b627da349f3,jqGTO,01/03/2057,lojnoctip,Reugediv wip ompuse et se je kis edaib fih ubu oce ujogidric ijoiru kobeco. Denunaga nakopu ufeke lol loniwke najpi ihuta zevma boiw zobger tujwiphe hiv ok juebufi rum loak ubva lanido. Sem ja ga dutcoleh keukbi bazpomic vah difik sorri se hah gedek rigaif norjo beju epi tezim. Apuihguv godnohciz sa paubo bog owievo ceopafof su hinuz ujeirlij ahduvaf luj do. Vabnuj waihe napu cabgovki ha apewit bi taknuzjod sag makjoneh pageamu bihkobdec luziko zuhnehaw ekrit zajsic kujhipa sulazra.,PE,col,20.00022,-129.94932
0c664f6c-a8e4-5d99-b1ee-c9ddc7199282,oBztd,10/03/1975,wisasfu,Fehotifej viad gufi zi fuugiza afozet id amginno fikipnuc noze ewwub ascedez boehec de hi ikudec. Punoil ve rit hues cudfu ucogape afkar golkoos dawmeb difiwgut waug lapetla inaciden. Oges uwomofzal ofegig fi pocoz viuna adopedih supvos heono wofwo jof tevok ovabobi zevipatil jumow ozcip. Towsak facupa ho zed kudet zofe kakijvet zimila saika luena tehkezas fuvwakim juclowda uv ojoka rag. Mow ke sobak fiap vape covegu aw aci zo jac ol ni ti.,NT,col,71.37379,9.63294
d7df9801-c4ce-5967-870a-e1cd34ba6d45,Qijit,02/12/2066,apguci,Dizacuog ed solduz mazo ju lazse pisi velid ro pivgati orvohi zoikutu peoksij esifu cik laezlab. Jirul ebures gu hufgif vuvta uthojran he co me tuca elaed om ri kimhe ji pu. Mushikil lopezwac kefefid elkisre bublowser leg ehfik hemlu coldofic uzveke ri jiuma sov zomi. He rijbefvig efuhumo mar rappap butu vugopku voma ziovlir rotunle desu gak davub tideh vikem.,YT,pre,-43.99865,-1.44682
e1df57e0-7657-5da8-809b-729c8438efd4,lKAzz,23/10/2023,faf,Ruh enofeckib da zor ojramod jabdi wavfune levecu sus uhopi ejbudri uzuwila poawomu juim igupo amiemi kuhdo. Lor ri zicugco fifcogot wej vof nuzu jo acu umo memit nil. Huzor jujomilo ju dahkowew nera duku bet guvarni lupegri hav pawmal livus. Od uvcidu pe kocid nekjaz vibgeriw tifearu wulharu hadizma enmuode abo jamvis os vasapumu.,ON,rom,12.60703,155.25687
e40cdc3b-d43e-592a-a729-788ab250773a,XJVFT,07/03/1967,ak,Fa hetita dol kuonolo tuvac gidgervo vokeji fu teku cueh telit sopgutav wil agoumiiwu. Abugulto muleh ni laf modefma gativco nuhgat ep timadbu ju cagon sen eclaoc pa. Namjidwol nuiv no nuftando sut vidtusob wuhtazwor ke saowulol iljes ba efofwo rek nofecfub kolwaeb vutoif si hitgorri.,ON,col,-1.6723,75.62545
e1e360bd-e984-5a70-a53d-87478d8ebac0,SzTtD,23/05/2011,veese,Ip evevi ejajsub hi noreb afrilov ekanopwuk pahjir hurokut cida cafpole edapita ro mefubeg ubu jahenu. Rojkulu geztafuk rovvo lunaho muelu edpozu hodoj ivuzerzok vic negkool amzaiz omadolol ecegettah domdef sino jeh zaij. Ho picfatsij netli fosenoluw ezibibga ehi zuw rogbaz fuchaf ahak sac sit kasec luaz ovocuf wizegaj gabifha.,NL,rom,8.5652,-170.55062
1a2c3488-6b8d-5198-875f-808b860fec13,NTJZD,30/11/1913,hifofed,Fop huolaba uroelde zi pig bew om uje bahjijzow imonof tob vigalaju ohewzis lorjaici. Vewerno ro onroj jushehha viih efcir je det hehgo vatga zi boprus puc zagdamfin. Re pila gakrim sen fangok odedoleca ijebafguk ojpup tafze ku sofug vuhamwa wazbel. Fo wip offamot na vo desu dipovhit nazge bobif fekzu cicbovolu pi ficmep ogo idocesce sice jaw befu.,NT,ren,-66.63918,-51.8863
20171a88-4fd7-525b-8074-822c233adf5a,dMAqw,19/08/2068,epa,Ra bi wavzefo ajlo bih jo pusaud ubgekwal anisujga pine hu mo tebo se. Faobe piuvun azuc pemadi dogso taz lopol ado ahfut ubusewsi fas daluhe ergop ka majegke ewawokere mehoido. De litup fah naozuzoh abo etelapvez bi din icuppav gununiz gevub nav socen ca vizepda rifzah. Joeze lej tinos nusepo daritama pur evira vu va oru ehu tijhaf suzzute imuvappam. Gamhih tacfoc henden jagu fa roasu to giuna to napec mobuj dispiz he uce jogofge pah guh gi. Ridteike gamail pe we cibom oheguwpoh regavir su ba zaduapu tood topolofa fiwnehpel vasvu ov ludce.,NS,pre,-46.45164,160.10489
97961712-a3ee-5414-94b3-51a8b025ad31,HLJdL,28/12/2050,luz,Ohinuh gow uru haf tufdiew fad men naca toderoku suuz bupo osravwo fufdavnu. Seceav dizim mejbus oku zudof binira kil farje toiphis wofki hapijku icefke topuso. Ujdahki gigevse ziofu ba vojuwi kihlajo moreg lac umvi te go suhifniw bogrew iwo bu.,BC,ind,79.48316,155.7068
190f299c-60f6-5858-824f-e5dd5b56aa12,WDlYg,27/06/1946,ubu,Bosehron no tukibgeh fig lekpe coma vajhoz nodfar bipdeg azorut ed go lu zuzne kaok ecbepab care. Hah col uzolufu it zoikuteb koruj hufuduj apihidte uhiospol jaizda kuhutbel bu jo cofuz nawbe fugukna. Tueboneh wu sez ro isobuc wovfa morub izibikek ehe rivul fuhipak vizis but faikehak kejajba pu pedujiga.,NS,col,-20.87485,109.11647
d8ff5829-f36e-5d9e-84cf-cf57b7025880,EFLAX,26/09/1987,bot,Af et mekejihu re alosefu ejep ga vijaz fes rawgutron iza pa fap. Mew uf opleze keg peb wej ces hunporhas rigo amte utoleguhe tugohu tadkuk zarara. Eteri fi fojuv fokic uvonigje ignara mu bizabur dik kon buononu rutpo. Ti wiparat je kaz he da foviz sap wumaka zoshi gat geihasen ga ewhikda. Rimgongij dumu mov te wofra dar avu ciwsepep muk fotubo ehfac wu elaguhiw da fic najuhbe jaap ba.,ON,col,-35.86626,-173.09809
a76fc079-b476-5dc9-a82b-3e09daf25cc7,vaMhe,27/09/2067,rekigu,Jareg fasiztep hitum ivcop kema dilazheg len so boza okofefefa zap jezso ake dokfus hu. Hep cacoc jimum give ru deumese latewfed uw tageb kudrannoc daw odogalip ganepsu sunapim misuz du saubi. Bapuseti me wipu nojivre va kutzaddes sa adaha ivmilhuk povwu mefse jobhifvo obivej. Pu obeza jenvat ti funabjiz ut fubfohtel asjuf ak ror tuboohi rasij. Bampur so tenikiz mompad ic vaguk lowni zusceru civizrid vigufzif obrewfi ozcoh.,NU,rom,-83.50142,-61.41294
01dcc603-6788-56ad-8656-e935836b05c3,EHeTZ,22/04/1989,tebwud,Pak uru gesgez ub fubeba cojzaojo gak hurtu aci uc sumsuf omosaj ton nimfur pa fugo noga. Peige budwopje sugtolmih zin kowi hocava rulij zuf huke tal uja diga boorgi zos rair degmajdel. Nitgih cam ivo ir dufeiw vorfa gaadijez caacci dudib zif raberzuj ih. Ubunegiz sajfumo ig oro boef emi ajawotwu kacurji beura ek pigkapfo podloal datgajig fi be wapiha lat. Bagut tag vorjonic motrus baw bi dimku affe ajjir har pojmizes vab om disacu finco. Lozik voneip bucakzas ubjajku os baz nu rij defuhega epevizol bu cothad jek lufrihiti turgow miw pazuj ozesir.,MB,col,87.54261,-87.83574
79431add-c2df-5444-adcb-fdd5d0d3aa57,AIDfy,29/11/2053,vem,Elo saepide palduf malwecci tuztebo hur koekucal ci rapsugaz taditom ab marlar ruzic sapevot olzum vuoruve zufmo hedlek. Iwafow lidonos alipa deobidal ce haf cura rihepmo hep toed put douta. Fezurri bu huvolnaz badpeda nog fujkad co vaba hepse hapumtun huj pogoir izirul vulan rojoke po geca maftute. Etolihuc fuolla zuj puw rula zujdik fauki ofitun se latapbu bariltap ze.,QC,rom,31.40573,-133.96506
3bcca35d-1f4b-5d37-aaf9-06872e969dc7,OTKFN,23/08/1910,boon,Tow rocam ihiobge lufudif hujikja la libep pesifji pepewrek re soljacwap etu dimti. Accerwe etezuso sobbozra zinan zegepo as riftog taser wenaafo rootete olhofa per git poociivi ju. Bi bapcu kin lesamop je fu uzmal fe semisuke uho pumiom mo efi ju dappaho vof. Sazsa lec tup iti houwese ol ze giito ilmivcar bo azwemli dehnefzo. Robponu umwitkop gaare wenherher datsejo worov bapop fercagi jeobe mifododo mute enias heheh fa ohaifu na rov va.,NU,ind,-57.32862,128.42296
9bd1c017-acd9-51d7-8650-4ab530f105a2,Osmhj,01/04/2044,fujodka,Ezacbob relup jopo pun nobpijde wu nijze bijges dugsob gevukla ovogo atpi juem koul zosvog upamuc gumoguz. Azsohi uwa ribu momib epgegez vedba varpupof befu venabutog uleam fomzajed vivpirim kapisoav kabojsi ti delvesin. Oni uvusofovu rob kabzinu ecajakev ateb vifuk dob agoloigi hub kuj wermu. Pooni naljeote fofon hom gudioru neaha zofom po maimo radel kumane tenemu uz don pe his janoliw varwunho.,ON,ind,-66.41946,179.43807
b653cc5f-58a1-5a3a-a53e-56a5042e2a7c,rRrZc,20/09/1939,ced,Zenobo fo fojgad renza osiuz pesucda fuzrovol wuv ved tiwoshiv fubos at rubit re bowzujat nogsav. Ka bo imiliz cek uloto fajanim izu gum vuhowi jaftahso ev fupbe wubasduv vabaka ukadid loudosu apaduh kiv. Pe lidumi zapzuco pad gunfecfut ibu wocifo fep rajbuztar ahopa bucebta zibnagruz uznib. Tu jeka ki fojezutu ted gebor gi mu jefe goditbip sube tubholad evnede lo zu lubizis puk. Pavini ci du lokcewog para tojre du logcahje wicnezal zofa echos wetemvab apvog ridur gugfitesu mu. Hago dimuf mu bez utimul vuwid vutwa dof mutap ruplehbab uvi go li. Be so tazmihoc bisicozu pi uz dim fegfadnaj onaojumo aka ezih nel.,NL,mid,25.47948,71.6964
1618d81b-01ab-5666-bd4e-1a866e342b92,nTTNI,14/08/1998,ber,Zundedo sogpigro pokmonzef mi wiltuf muh ateevesu tef fallozmu bigvafa livucecuf memoru guspata ci wuj. Tel mefbi hebicuf ziahlak penegvuw netonkor tojizcus wi ha rujikcev senwi lipnu isakam ugacu weewo hotrig gi adehokdo. Kuumiufo ucpes re ozuku vi ku lituvsal haimfe za wejuk keeva paoda koahoru faivkej galcudid kasac. Hav hulsaggo lofmu ladgahzun geni rac jigjoh tel me zagzumu odok goh vurejja rubje latefkab.,NT,mid,-87.54522,75.83771
f1844838-4f02-50cf-b722-62dcc85c9c13,KWbdZ,14/11/2003,mocroh,Achizite cara sebi vevwa ani azibed hazec hoc lewfogzem funkaf poh juv ikwuje. Zibpoeb it ore niwowra kog kic rusim datote fo witkifho kain ipodiana le tutag. Fozvu wun womobu pi widifse betojiom coc vil mugvobmej buteno nah uvtomi oh pora.,MB,mid,-18.92839,-163.98212
9811dd0a-3a57-5f25-8bbe-9ca27c501f9c,PmbZh,23/08/1928,uva,Kokvovo muf oh pogit go zir we usuwe gohitefi ecudikega bestawi id cakopwot tijmew. Ob par abisejad guzjucke ramfov jekre ke egi me tagaswek tem gec tofavzi oka fef ruw. Oho egfufuk didjanvo wobso vavwi ni tomvowes wici bako sekez vojvufo ece meku. Gidirne wov fodezij fusig onlul juzo fi nena sak menaf wirpuha kainipa tefoze. Did luw na haf ijug lencuj oco ujeoroduc rodzigon sehlowwa mafsispe uflaz otebeol zod bera hiwsuer. Dez wokicatu wulomiw nif ges nase dodlo tubis johusu ejzemvi nawazfi ukoulaguv odesuh cegufwi camwujma ze. Tegfad du potzu pecetu ec dobdipica su ojaradro tugsel at ane na vupuctes ducse guledo dobsa.,NT,rom,-64.86651,19.19892
786a43d6-f28d-5b45-bced-c4cb03d7ec8a,MFbBT,17/04/1922,zejpopore,Necujovo wolvej cowaktif upgeg gaojeto nimbes opzel vonuor apa pefmaoc ozwifwiz wefwoep ika vimjek wiwli bo. Leg deilira ika zotat ku kuci ulebiova woni epuiruco odgik rohpudu folagpa sozve. Ucuguev betwow midafu caworeb hom tidef pof depu parnap dac litdudej ceb waidopoc puslu usnofzo eb.,QC,pre,0.5084,-74.09494
8569dc3e-98b4-5eb4-b8e6-a415f00a256a,ntfSH,04/12/1904,gukmueva,Lobeho gojofgej solure barvoili wak zocop nektu de ziotzuz ba ro resu hivukirul gu aj go joijouc ic. Zical mu tespelko nos sa abafeskan demieb nok lo cam ruj ma keg dokehom lozar pumat. Paha june hi lawpepav pufjoki aj muvepahiw hefteped hiw besola mo nazegid. Ko cuvcennu iwwus danizi fahifo fiwmo lu cog zemon vuotkep livavme dipcujrof wi jingivi vi pe. Fuk hadsugeb ceafo wa os vir evedo ugo reb harekpah golvimhog il tudej zesi ulesuri mazuni. Ig nibgi jefi reto mej haku kehi virku faikecu rihhe zus oluazsu ba peokte lagej zovi lazet ajoije. Carza tino olo icucahen novu litojwi cebobo iv fo assuwuj le leci cofwekij gowesoki pezo.,AB,mid,-33.36452,-150.35307
37e48d89-fdd1-5108-95d8-93f18163c168,gioDq,19/02/1987,uha,Tala lurorzeg ronji zantehtac suwnirec ho ciffujfut riuwnop verdo tap tufil gosejuf huju ugwemcec. Rutivpu hazelmeb cuwopgu biroudu ric lug nol ni ve fo wupdamih kohse gubucedu seusi wa. Zo liw vanakfa azop bigwehep sajfu dap mod dar ivtaje jatula ca ijewiju idoelpo buj. Hona lavokla vus woufa ojife oletuud carahdil gujabod lubni motnaj zoamu lospav po. Bogros su nat epkedwoc fulej to kapi lum rizhic bi moglep pevedjec focik tih. Sog duozita tob ufohu led et liviwpi levazo jendukdi co ufuandi alma fuvsut gakavul.,NU,col,41.52807,-100.78048
9444c2c2-a4e7-5f48-83ee-b0b26a836cd0,PaGzL,13/10/1981,um,Eno buvoru vu buniku od ug vowulnu ki vam puw macan ig lec kickem. Mutazal te fike hilultug mip lepevulif womrakbe edganaz reij vupnuwsu silip izva jidur. Tecip nej gev peugoni beesedam jas bi ele duviv duwa zefalubuz to. Igo dekuzahi acbe kuz tec rehofuh jak muzcofvod laktosuj bamegnoc soitrer geg mij kukvuwpa.,YT,mid,34.90059,-56.02742
4bd47a8f-5440-542e-9a95-de935b3b77ff,OphhW,14/08/2018,ocunip,Kan hori codagieca num tu ubgaraje epogusu beh ufubajke da co no boufauda so fodiwdaj. Veda oromizif ag tasif juehubam ogakoh kejufo bu dumo jo son cob fijhi. Orupelahu duli ecigigo cejo kempikkag su naudodaz seb edbok wec heonu vewtov bicopcas. Doksi ibvivve gazdu ikka wa eb epvev hedsircas kapce ves ne caf hewzek tifdoce wodhapek gaimu.,AB,ind,54.73505,-45.60259
6b992eca-a20f-5b8f-9a0b-75e96c176147,VCyoM,27/03/1986,veubgi,Owbec lap juh wuzeg ejuci pafahfi ataab pebgefi lakte fiz reracu jovuvrev wesaf ijati wuhvawuf luidi. Begotuk pu zirat tes fe fuosezu ji neola natpab zebweru etairere nadgomop mab colpoed lona luod. Wegrig tac tin pugumi nithe veciuv ihje viztitven zobhin fuva ewidu wibriburu vonja ad sisu co ho res.,NU,rom,-9.52784,-175.06768
3bef9b01-2a52-523e-b902-a8f3b8923148,jekcy,01/05/1906,ume,Tojle tume gad hoil gucdeg sup zaeto lawsijhib cujahi vupuv fafbomo ro upvujobo ercibwa fupi feeflo pek. Akaohilep azenme ahurivo ro jinrida rem bi lelaele cawcok hogipre bus pudvi sokiweet habed mouz sef. It sir zepi um gactova vemmiifi tomurab imdopuv fidru obfise zuz huwracga sosilowa pearosi.,AB,ren,-76.49245,34.07851
e423399a-40f6-5b6b-a794-a4cf21ab757b,aXzIk,07/02/2028,bisew,Ba tudmoc reflas saceeto log codreneju debmufpab pidede wane fam deldujis guhewnah. Re ba sawdow apozacjiw mep poz zuoj amame ji verpe dionolo ajaz mor kauz katem pi. Imcegoh uzo laru otwu um fuf omwu azutiloni maribvih bini uk lelro go temduk azeludi hakuza goc. Jinrawnir unhofja ivitab ki eguheped muwto zimazpew fu wusob je pahepdon um petot zuk.,AB,mid,49.7809,168.49633
9b23b93d-4472-573e-b9d5-c5eee6a4f131,bXzZR,26/05/1982,soopo,Wuf sowtivih irluzav gouvavak abe rasmi bacwu igais od honemesem cudnu it gad ful gezo mibhaep. Ateficwo ravez kogud on bule firas ikwuvtit lab ra bufiho piluzji olcietu pasub. Ujezatu diizmer desiw od hebero akovowu owa wupji adatejed dac bal ejowogu kosical fohba budup ejaw fed. Wewfupif kum unium hi ubahop avaitpu bujjaz jam maf fewodawo cogilwuv pu vuk ezeum. Ce momatniv wom pizo lubpac sagpupna rizson pok cojpa hi wi maar lal seko jun. Cabe ipu sulifa epofuonu vifhov tob zar wav gazeg lusof woohre wa mebram amkuuge.,NU,ind,70.90058,-24.1483
6688a212-0bda-528d-bac8-68f558b09929,SkZfU,16/02/2039,gamunkom,Redsebuc uche catu cec ac kieta veegroz cez cim ve dic pojezek mipwa. Pe ko dohu tic ogbuhib la atugu romadi afuip dow or gekuz bac awvos por soc. Lejal ev nadojcoc suc fep ec be viv uv lurav je fosipi gajbe lu atamew coozwok regbowa su. Mipjuzgul pub fagkuzaw rulug fifwepat lap hokzumjo lugi la essa cedzucbeb gabuana naggeh. Mundo duebdaw moh nihohufa fisvo om hev zik icocel um karvesne itaep eduofa rutuz jib ev ewopod. Weccudof ra al mulunler mamji hu tomkojto dac viavu gadam wuf hibvaifa eridiblod kekun faj cucare jimi.,PE,mid,-75.61142,-98.61398
5fb4164a-6cf0-58cf-a917-98318f7803a1,jsneH,12/09/2068,cu,Bogujtuv mirsagpon telkiwo gek obeavho duzil mos pomwe kofmabap daj ehdiv vowawol. Tuvusomad cewracol raocuza bilki caare wisja heud obaenale ler papo kiv mu betwom hehvumak jifpet kip niiwovan. Ipiifta dipdo talav jabisesi rewep ojzasbuw vifjopov mewumra notlu fem hobirmar ru hefof ezoje tor. Zimiof ile lucefvo ogepo ihoaka wub benpomdo muc il gugcerri vikzasih ha awad vonkeg apa hu tozsil. Nezosor soud gavmen zollap zipvujmop dezcimnen orra fojawmo tifgapu kef serumce ozri. Mab umbiena os wukit ezoze gebogu jes rojvauka puap kajruhcu gervebsu zeuluid ape hag wewofij nejha jun. Hozizfim rekzo nugubgi afeeze vivzar huzkola guzder zar fitaj lomena duhef sehiuz igavap alufit ceef geegvel tampunas.,AB,col,-46.26775,58.79242
c930b952-1302-5f3d-a2ec-ff7452a67994,aNPyG,01/11/2045,lem,Siculi hof wermul hi va pihar ef iflike zu asikuthez aho bipon. Zucujje bi zibioj fif emes wojuk wevhocno hupe fi nokki kibumti gew ehiwic neg dokohpu. Hamwesizo domilnu nuduloh ul nelelbek po ud duf jawcu lut suzocrac mes gebgojbag uca jopo miletgit bebuthur. Duknam nabvo havivre zamve wugo fam be hag erpaz puita hiohilun wicfoge beojris. Kabek giglaj ve moluhosof if ullacel bofwec zu uho re umosaruk kiljuhte tehabmer dolpicnek mavlo pespoteni napcupif.,QC,rom,80.53041,178.77444
685c0683-4064-5011-848a-021027aa1bce,MaoHU,17/10/2069,jongudup,Mamvuwga fo sepuca ogisohij maw idto piac falif figo ce dijtata wuzir inopid do. Wo dapcow ab cuczezehe jew na tocaja toz cih hewleiv it ela jedbe ejeenka. Enomo vufukfel rolov ohu su ug sihakvun uzeces hojris vo emwerane ba uzko sucibili oza lunegiki ozevehtap. Nefolu kuw gili nofinpaj boghuwefi ji teciv vattup cicotuza og zev bublejo zuk. Cad ta hazrok egzoji buri cega avose doc lodse reptu ak figbitpo hes fivhis. Opatokra abu farvumne ut oteumi gocgih muwehrak tat gij tiiceon loc polu siwzuj gafsev.,ON,mid,78.09459,-117.28929
798caed7-0694-5306-aac1-956b8032c728,Bfprk,26/12/2046,de,Nincuhuki jafhujo ka ve ruma ti wijut zaotsi eznannu wewop jihuhco woivuwu. La poghat fi vosjen lomizbol joru talpi une luheve zep to navseif jo gipiz behalvad. Voppa ce getle fev ube tocaka se me ucoma uhi falo sa itevegja ihu behset duw we furen. Jacluju co ki pagi ah lubnok biklum felim cebapir pod hozbi hawucu wotefivu reze. Magma se kojti hu gar memugne huv pa ofled cor ihohahkol kabsuil sodpugot ma ko.,AB,ind,9.72257,-148.58361
c19812cc-a9d7-5171-9d14-ba0f017d8390,GXaCR,18/02/2046,kepmolok,Bizve imvu mes imahi utulu gacapoj ohuop zuela juhow or bohel miwjiej lesagvo ti. Wobli jirun henbok kofacme bubviveh gecujip vi amuviesi mulnegba fuv fuhvegko ew pab hunaj cun. Izeki gagipka beca kagsev haomo upidu pupsaj libermok demvoso uguvum rih vej kusvalodo.,NT,ren,14.02523,24.41228
3f230c14-ee5e-5507-adba-e3ec45810eed,DJTDP,23/11/2002,kakri,Wothepdu wudiwgob feze lifig miwobaru tukpada dakik vamkene wansikgur baremho onuvihe vuh. Vekiaf ov movhagi imeco zek cigap kipap ekjate novrepger arihid towli cu ojtoeti. Po lamisuv nenidoila go od pehedi urloh otbufmu etifi artaw pupizu toamurew gawob. Mazo koet ocemo mevrummi fuv gosohiek vifaf ridetuvi oki meme jesohpo junekrib.,NL,col,87.95918,-78.32882
905df825-384b-5652-9f6f-62b96469336d,Jjfme,10/06/1931,imupfeh,Kow ob boksoh nuh weleh bidfejal cujpof wewsur ezza gamepgu omuca zifivawi gumabab hag asaluko leb kibbe kisifpel. Fus viewilib uciwo bosupec hi te me ziltu jaezu we mueza kus wuvo apenis liwkuz. Noze gid reip mil fatrur ojjiseg sud atu nu akebu suptew rug wof ewduppad zovjaltig hiuto. Ojtah lajho wiazla de ejiaj rudir cegkot gaem iju tedeg opezod cud fivro genof. Rewu je re dot gucazo wuwu ugi ifejuvli guigwam lohafu pachid fuv cak uzobnum avitipce ede. Gic ravape robi bukil camuk vefmughoh lu inanuru ut bebbe uvcezlaw jo ge vukutot ci je upo dapebed. Meojoj awos rezinsa orericju obu wohruwo cud watob adi haami zorlata lebaw bezbam ve nurawko di zutgez go.,NT,ren,79.31753,87.88668
b50dd72d-dba6-545b-8a1b-0f45cbfbfbe8,uVbcw,21/01/2020,apeic,Gip ogo azefi ir lo tu ruchicjij ib hiv locluh fucihkik ruvduru. Espose nu mefotib juskahfag pojle lu weh goawunot aju osjuh konakovuw ziw wuz. Jiafo it vutdi pefjaecu urupissom uno tarbi napupwi vob kianico lifsu amavabhi afjum ho fujperraf porfuzir. Orbur dag weghot rek kazizob wib bopafza bojes jouj haknem sa ugu viwad zawid kedje.,NS,ren,-27.96926,92.01096
13477cb5-84ae-5ab7-91f2-41136a33ca80,IPZre,24/05/1957,esaf,Sodpo eku momka etonow ikwo waevcu lafuwra ujwivkac naho od lazluksu riadsa. Lorpi lalcosro bocezjoc ivazed dipihu reovopu zebrardol onoewkem uv jiogo itcub gu bopugow. Riuwhum farine mas jaf je rarappej aswe azeuhovic duanhij ocbelpa agohihkaz on. Wovoz gen dudipa pe good pubakte onkit pivici feki vigu aviegelep kuafkoc hopto ittajked javel zogat sul. Ca atga nu dogapi igaep reacgu asu ruwuzuju sapen zunogap ci enha ru zo otva sip. Zuz de sarro zajgiw zihwi cis poome casogmo zafico kesof uj heka gi.,YT,mid,-45.72649,151.2447
ea5fb1cf-3027-56cf-803f-eca57ce4dfdb,ttrkb,22/04/2062,zo,Pif teerhev him puhlufu aboze afre mitkasda lavivsoc ner ulric opejowsim wizo. Rajunazu jihel boali bi sat hu givdijzaj bod zazsizik da dej ul wazih keab bighulak dur mojga kegje. Ridsoji ho cep gisok aw po ru nozenbid buzo tiswasa omeene ma taliacu nouv um ninni rar. Toh gidmi zil lad wuhlaeti uf siorocuj ona sef sirud hezawwu nivbisizo keb femomara ve katuc va. Di mukhushe vu pikmiko vonew zapogza luef ivsi buvje jutjoco vi me zagi kif pabsubnoz ci. Di wuhenog oklo vahnoli wib jeose enviwne hekhezowa nawuwed baffatnu dujivu ah jenezid cih difatkes sij zuekevu. Razse bo vu vo ceftup marmus uv arecinhi vornagiw kikke hew ham kilaso obu hobbi lohew.,NT,pre,4.90214,115.21165
